Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
9.964,-23.52,79.72,401.88,-20.85,77.73,381.98,20191007-1159-FRANKFURT_1-01-248,Barani A
9.291,16.2,146.72,280.2,13.96,136.49,280.19,20191007-1159-FRANKFURT_1-01-248,Barani A
7.227,24.48,153.32,127.52,20.71,149.24,130.93,20191007-1159-FRANKFURT_1-01-248,Barani A
6.738,13.16,148.44,45.72,11.45,150.05,50.4,20191007-1159-FRANKFURT_1-01-248,Barani A
7.872,6.0,192.0,2.8,6.81,196.5,4.81,20191007-1159-FRANKFURT_1-01-248,Barani A
8.562,1.84,247.52,-7.4,4.23,249.58,-17.38,20191007-1159-FRANKFURT_1-01-248,Barani A
9.233,-2.44,262.84,-19.6,0.47,271.07,-22.08,20191007-1159-FRANKFURT_1-01-248,Barani A
9.144,12.08,305.84,13.56,13.4,310.58,6.1,20191007-1159-FRANKFURT_1-01-248,Barani A
8.16,47.04,378.36,-31.04,30.95,369.05,-33.61,20191007-1159-FRANKFURT_1-01-248,Barani A
53.871,11.96,280.68,26.96,-4.29,264.23,-13.35,20191007-1159-FRANKFURT_1-01-248,Barani A
96.065,-21.4,101.68,-89.28,-5.81,112.28,-42.47,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
42.704,-17.8,66.08,4.68,-20.99,88.04,16.53,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
0.987,-15.12,-6.56,57.76,-7.39,3.49,41.89,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
3.609,11.16,-15.96,65.64,16.8,6.13,39.95,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
3.095,-31.52,-43.96,38.44,-13.69,-23.17,8.55,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
1.5,-19.0,-92.0,-0.8,-14.64,-91.26,0.16,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
4.11,-11.44,-178.04,-15.32,-15.91,-178.6,-6.59,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
8.054,-10.72,-260.56,-19.24,-13.19,-247.04,-21.34,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
6.395,-16.64,-275.32,-19.4,-11.29,-267.66,-27.05,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
8.603,6.8,-188.68,-25.48,4.08,-174.06,-20.3,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
13.681,-25.96,-0.28,-37.76,-22.55,6.61,-29.69,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
8.69,2.88,135.72,-46.76,-7.67,122.79,-24.85,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
4.757,4.44,139.96,39.64,5.23,142.61,29.06,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
7.19,27.56,132.48,12.16,19.32,138.27,4.38,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
5.82,2.08,121.72,11.32,3.96,128.76,9.24,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
2.081,-15.64,90.4,-3.16,-9.01,97.07,2.95,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
1.575,5.72,61.32,36.32,2.9,62.71,33.79,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
1.645,28.52,54.48,8.48,16.77,51.29,5.33,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
4.722,-8.84,15.44,2.36,1.97,34.07,-8.05,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
49.847,-44.52,42.0,-29.12,-19.27,34.26,-39.37,20191008-1157-FRANKFURT_1-01-220,Grätschwinkel
95.36,-4.12,17.92,-36.32,-1.33,34.25,-37.01,0609-4-01-379,Salto C
45.197,-4.88,239.6,-15.76,-5.98,241.64,-19.56,0609-4-01-379,Salto C
6.035,-0.44,403.52,-40.8,-9.15,403.56,-43.58,0609-4-01-379,Salto C
8.675,-63.04,416.0,-49.48,-57.9,386.06,-52.36,0609-4-01-379,Salto C
5.179,-50.2,273.72,-0.64,-47.42,268.12,-1.16,0609-4-01-379,Salto C
4.807,-12.4,172.44,0.16,-13.06,169.56,5.34,0609-4-01-379,Salto C
4.319,-24.6,81.88,4.88,-18.77,89.29,2.9,0609-4-01-379,Salto C
7.271,-10.12,74.68,20.32,-11.02,75.63,12.75,0609-4-01-379,Salto C
6.98,-8.36,58.8,23.52,-8.9,68.11,22.12,0609-4-01-379,Salto C
5.757,-25.0,124.44,32.36,-21.17,122.81,28.66,0609-4-01-379,Salto C
6.412,2.2,169.8,23.6,-0.18,172.96,23.17,0609-4-01-379,Salto C
6.516,8.36,210.68,32.32,8.29,206.59,31.97,0609-4-01-379,Salto C
6.515,13.72,222.84,27.08,10.93,221.22,27.6,0609-4-01-379,Salto C
6.36,8.12,213.52,13.96,8.83,214.12,15.69,0609-4-01-379,Salto C
6.52,16.88,201.84,16.84,16.38,201.16,15.08,0609-4-01-379,Salto C
6.07,17.04,197.04,1.64,16.02,198.7,3.03,0609-4-01-379,Salto C
6.05,5.04,224.64,-8.52,5.24,223.96,-11.4,0609-4-01-379,Salto C
6.268,-8.96,265.44,-32.44,-7.0,263.38,-30.42,0609-4-01-379,Salto C
6.491,-7.16,281.36,-17.96,-10.32,276.14,-11.2,0609-4-01-379,Salto C
33.829,-24.28,226.2,28.2,-15.54,205.72,31.22,0609-4-01-379,Salto C
100.26,4.24,126.72,57.84,5.97,142.76,55.96,0609-4-01-231,Schraubensalto C
44.458,61.76,279.08,100.16,59.04,267.93,98.7,0609-4-01-231,Schraubensalto C
1.894,79.56,300.52,141.56,84.65,261.62,140.86,0609-4-01-231,Schraubensalto C
3.723,109.92,99.92,91.4,106.25,119.32,106.11,0609-4-01-231,Schraubensalto C
3.311,103.6,84.92,184.16,108.51,89.83,178.16,0609-4-01-231,Schraubensalto C
6.24,192.16,89.76,260.52,193.38,84.41,258.9,0609-4-01-231,Schraubensalto C
8.17,276.76,-3.12,375.36,272.17,-6.01,365.61,0609-4-01-231,Schraubensalto C
10.697,246.36,-128.2,431.48,245.55,-126.04,428.45,0609-4-01-231,Schraubensalto C
13.947,132.2,-208.84,465.64,130.75,-200.13,469.07,0609-4-01-231,Schraubensalto C
15.603,-23.4,-164.04,488.04,-19.19,-160.67,488.64,0609-4-01-231,Schraubensalto C
15.922,-91.32,-57.56,479.32,-89.17,-57.38,473.1,0609-4-01-231,Schraubensalto C
13.884,-98.68,83.32,392.56,-97.87,79.55,391.61,0609-4-01-231,Schraubensalto C
9.977,-88.8,167.92,277.52,-88.07,165.03,280.51,0609-4-01-231,Schraubensalto C
7.927,-65.64,193.08,205.76,-66.31,192.46,205.05,0609-4-01-231,Schraubensalto C
6.895,-41.0,179.24,147.36,-39.69,182.46,145.39,0609-4-01-231,Schraubensalto C
7.029,-19.56,169.32,96.32,-19.46,169.04,97.29,0609-4-01-231,Schraubensalto C
6.925,-9.72,156.8,55.8,-9.32,156.98,56.09,0609-4-01-231,Schraubensalto C
6.825,1.16,154.56,32.48,1.91,154.58,33.31,0609-4-01-231,Schraubensalto C
7.356,27.56,169.08,40.24,24.6,169.51,44.25,0609-4-01-231,Schraubensalto C
7.052,43.2,182.72,61.32,36.94,186.38,50.1,0609-4-01-231,Schraubensalto C
109.181,-24.96,115.48,-12.2,-15.7,138.61,-5.48,0609-4-01-449,Salto C
44.516,6.32,365.2,23.32,0.75,331.46,15.67,0609-4-01-449,Salto C
7.683,-17.8,-6.8,1.24,-18.65,46.89,-2.07,0609-4-01-449,Salto C
9.982,-29.64,-52.24,2.92,-30.17,-35.38,-0.83,0609-4-01-449,Salto C
11.946,-43.88,95.64,46.72,-43.15,128.34,33.52,0609-4-01-449,Salto C
7.576,-28.24,458.08,50.56,-26.69,432.17,49.2,0609-4-01-449,Salto C
16.21,24.72,405.48,50.52,22.53,406.42,50.23,0609-4-01-449,Salto C
13.903,17.96,381.64,-9.32,21.5,376.15,0.55,0609-4-01-449,Salto C
7.759,34.76,305.52,-14.76,28.08,275.78,-7.47,0609-4-01-449,Salto C
5.043,-10.16,121.44,-10.16,-6.54,126.99,-9.41,0609-4-01-449,Salto C
4.592,-0.76,174.52,-3.52,0.1,170.85,-2.28,0609-4-01-449,Salto C
3.397,2.4,147.72,-4.88,3.18,152.28,-4.4,0609-4-01-449,Salto C
4.107,5.56,150.04,-1.16,6.32,149.94,-2.11,0609-4-01-449,Salto C
4.061,6.72,141.28,0.12,5.7,141.69,-1.22,0609-4-01-449,Salto C
3.46,0.76,137.08,2.6,1.32,134.84,1.47,0609-4-01-449,Salto C
3.153,-1.68,114.96,-3.16,-3.49,113.75,-3.85,0609-4-01-449,Salto C
3.59,-20.52,83.64,-14.28,-17.89,84.88,-13.44,0609-4-01-449,Salto C
5.213,-18.0,64.76,-11.32,-18.15,66.87,-10.28,0609-4-01-449,Salto C
8.827,-22.88,98.6,8.28,-18.89,97.1,6.65,0609-4-01-449,Salto C
9.116,29.64,206.16,-19.96,13.13,212.55,-17.15,0609-4-01-449,Salto C
94.358,30.76,167.4,57.88,33.7,183.01,49.44,20190930-1247-FRANKFURT_2-01-46,Salto B
47.99,30.96,198.32,14.24,24.65,178.14,18.54,20190930-1247-FRANKFURT_2-01-46,Salto B
2.647,-21.68,5.28,19.08,-26.45,28.57,19.64,20190930-1247-FRANKFURT_2-01-46,Salto B
8.138,30.2,-76.92,-25.6,8.41,-39.21,8.61,20190930-1247-FRANKFURT_2-01-46,Salto B
10.979,-8.56,-27.4,33.44,-8.22,-14.53,18.53,20190930-1247-FRANKFURT_2-01-46,Salto B
8.783,-1.6,171.76,-19.32,-2.77,166.33,-25.08,20190930-1247-FRANKFURT_2-01-46,Salto B
15.661,-8.8,500.76,-51.16,-11.34,466.36,-43.35,20190930-1247-FRANKFURT_2-01-46,Salto B
19.876,2.08,548.16,-8.32,0.71,541.14,-9.85,20190930-1247-FRANKFURT_2-01-46,Salto B
21.075,-12.8,529.36,-3.84,-7.85,529.92,-5.55,20190930-1247-FRANKFURT_2-01-46,Salto B
23.86,-7.32,529.32,-6.36,-6.9,513.75,-11.9,20190930-1247-FRANKFURT_2-01-46,Salto B
9.12,-36.4,283.64,-90.08,-28.24,298.01,-79.43,20190930-1247-FRANKFURT_2-01-46,Salto B
3.722,-37.08,207.92,12.24,-28.73,202.19,0.48,20190930-1247-FRANKFURT_2-01-46,Salto B
3.872,1.52,147.72,16.24,1.36,146.88,15.34,20190930-1247-FRANKFURT_2-01-46,Salto B
3.852,0.92,110.92,4.36,0.41,115.83,3.77,20190930-1247-FRANKFURT_2-01-46,Salto B
4.667,-15.8,101.0,-6.2,-14.86,102.49,-3.87,20190930-1247-FRANKFURT_2-01-46,Salto B
5.257,-21.48,103.76,14.72,-22.38,103.09,12.09,20190930-1247-FRANKFURT_2-01-46,Salto B
4.86,-30.32,95.48,14.36,-29.28,103.98,12.45,20190930-1247-FRANKFURT_2-01-46,Salto B
2.847,-21.88,127.56,20.92,-21.54,128.35,20.29,20190930-1247-FRANKFURT_2-01-46,Salto B
3.475,-2.92,236.4,-10.36,-7.29,235.48,-9.34,20190930-1247-FRANKFURT_2-01-46,Salto B
50.808,-22.76,242.4,-54.88,-14.3,248.86,-52.81,20190930-1247-FRANKFURT_2-01-46,Salto B
89.124,10.92,140.04,-42.52,3.23,126.7,-69.39,20191007-1159-FRANKFURT_1-01-48,Strecksprung
61.185,-33.08,102.36,-80.72,-31.08,105.3,-70.85,20191007-1159-FRANKFURT_1-01-48,Strecksprung
8.704,-34.12,126.52,88.12,-32.68,113.57,78.84,20191007-1159-FRANKFURT_1-01-48,Strecksprung
2.094,-24.32,-37.16,-23.52,-25.45,-10.74,5.87,20191007-1159-FRANKFURT_1-01-48,Strecksprung
0.905,6.0,-3.32,-10.72,5.48,-10.84,-12.23,20191007-1159-FRANKFURT_1-01-48,Strecksprung
0.864,28.0,-19.52,-3.52,29.01,-19.43,-7.84,20191007-1159-FRANKFURT_1-01-48,Strecksprung
0.58,14.44,3.12,-14.12,18.88,-3.45,-5.78,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.086,20.2,-30.48,69.92,18.5,-29.26,58.83,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.229,-5.12,-58.6,40.56,-1.93,-57.42,41.95,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.686,-4.6,-66.4,47.12,-0.4,-69.49,42.82,20191007-1159-FRANKFURT_1-01-48,Strecksprung
2.122,14.68,-106.36,25.36,9.11,-101.94,18.19,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.176,11.04,-46.8,26.32,8.32,-57.14,22.51,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.769,14.36,-52.32,12.4,13.3,-49.53,14.04,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.381,-0.84,-46.16,8.92,1.45,-46.19,6.1,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.3,-7.6,-41.0,-10.64,-7.64,-41.36,-6.23,20191007-1159-FRANKFURT_1-01-48,Strecksprung
0.988,-12.84,-39.08,-1.76,-13.8,-39.41,3.7,20191007-1159-FRANKFURT_1-01-48,Strecksprung
1.044,-4.8,-38.72,15.48,-9.19,-43.82,18.48,20191007-1159-FRANKFURT_1-01-48,Strecksprung
2.307,-0.36,-17.76,35.6,-6.56,-16.33,19.06,20191007-1159-FRANKFURT_1-01-48,Strecksprung
8.589,2.08,44.76,-16.44,-1.91,63.17,-15.38,20191007-1159-FRANKFURT_1-01-48,Strecksprung
20.712,15.48,262.32,-118.8,5.79,202.33,-72.71,20191007-1159-FRANKFURT_1-01-48,Strecksprung
95.215,32.32,-123.36,26.8,21.86,-54.5,15.67,20191007-1534-FRANKFURT_2-01-119,Barani C
47.942,12.16,-202.6,55.04,12.87,-207.89,62.54,20191007-1534-FRANKFURT_2-01-119,Barani C
20.865,-43.48,-441.16,116.68,-10.89,-405.36,97.29,20191007-1534-FRANKFURT_2-01-119,Barani C
19.268,-21.0,-481.48,84.32,-13.27,-473.76,84.77,20191007-1534-FRANKFURT_2-01-119,Barani C
16.415,-18.56,-466.48,125.88,-19.47,-462.01,132.4,20191007-1534-FRANKFURT_2-01-119,Barani C
13.24,-41.28,-426.52,152.8,-39.04,-402.09,155.64,20191007-1534-FRANKFURT_2-01-119,Barani C
13.211,-64.76,-100.92,202.96,-51.08,-123.54,218.17,20191007-1534-FRANKFURT_2-01-119,Barani C
16.05,0.32,11.64,334.12,-7.35,-2.32,316.12,20191007-1534-FRANKFURT_2-01-119,Barani C
9.603,-44.08,-7.48,307.76,-53.27,-5.12,304.17,20191007-1534-FRANKFURT_2-01-119,Barani C
8.195,-145.16,43.4,294.92,-138.35,44.77,301.43,20191007-1534-FRANKFURT_2-01-119,Barani C
8.897,-146.6,92.84,289.0,-147.36,90.29,285.32,20191007-1534-FRANKFURT_2-01-119,Barani C
8.318,-118.2,104.44,259.92,-117.79,105.3,257.12,20191007-1534-FRANKFURT_2-01-119,Barani C
7.419,-65.64,120.2,208.56,-66.25,120.2,209.0,20191007-1534-FRANKFURT_2-01-119,Barani C
6.58,-17.76,123.24,156.76,-19.8,126.05,155.78,20191007-1534-FRANKFURT_2-01-119,Barani C
7.038,-1.8,142.76,81.64,-2.19,139.84,87.99,20191007-1534-FRANKFURT_2-01-119,Barani C
6.715,-18.2,161.16,5.52,-12.31,156.96,14.17,20191007-1534-FRANKFURT_2-01-119,Barani C
6.438,17.52,159.4,35.76,18.16,157.72,28.62,20191007-1534-FRANKFURT_2-01-119,Barani C
4.549,27.44,162.92,34.52,25.5,168.72,36.87,20191007-1534-FRANKFURT_2-01-119,Barani C
3.968,25.72,272.52,-25.4,27.76,259.84,-9.32,20191007-1534-FRANKFURT_2-01-119,Barani C
35.584,4.2,265.24,-1.84,7.22,246.33,-23.6,20191007-1534-FRANKFURT_2-01-119,Barani C
103.102,22.6,197.88,69.36,29.85,199.41,66.22,20190930-1247-FRANKFURT_2-01-78,Salto B
57.222,14.08,183.0,-29.84,11.8,155.47,-9.0,20190930-1247-FRANKFURT_2-01-78,Salto B
1.12,-22.68,-4.16,-51.6,-30.01,-19.27,-21.01,20190930-1247-FRANKFURT_2-01-78,Salto B
9.719,-35.44,-165.84,-14.16,-19.41,-139.9,-0.43,20190930-1247-FRANKFURT_2-01-78,Salto B
15.365,8.0,-153.88,25.12,5.37,-119.7,30.25,20190930-1247-FRANKFURT_2-01-78,Salto B
4.079,10.88,-18.56,-20.72,10.19,4.6,-21.78,20190930-1247-FRANKFURT_2-01-78,Salto B
11.813,7.64,370.6,-11.08,12.12,358.8,-14.53,20190930-1247-FRANKFURT_2-01-78,Salto B
19.284,4.76,499.64,-59.0,13.58,514.38,-49.91,20190930-1247-FRANKFURT_2-01-78,Salto B
21.438,4.64,569.6,-26.76,8.28,566.56,-26.59,20190930-1247-FRANKFURT_2-01-78,Salto B
24.851,25.52,548.24,7.44,22.36,551.26,1.9,20190930-1247-FRANKFURT_2-01-78,Salto B
16.194,10.8,428.52,-22.88,13.18,429.64,-15.92,20190930-1247-FRANKFURT_2-01-78,Salto B
7.162,10.84,237.6,-39.88,8.23,249.24,-27.19,20190930-1247-FRANKFURT_2-01-78,Salto B
2.831,-2.08,141.96,-4.32,-2.0,143.51,-3.76,20190930-1247-FRANKFURT_2-01-78,Salto B
5.446,-1.84,133.6,1.92,-1.07,130.58,2.8,20190930-1247-FRANKFURT_2-01-78,Salto B
4.292,-1.24,122.24,9.76,-2.07,124.07,7.62,20190930-1247-FRANKFURT_2-01-78,Salto B
5.032,-2.8,115.0,12.32,-0.14,115.33,10.3,20190930-1247-FRANKFURT_2-01-78,Salto B
5.952,11.0,102.36,8.24,8.44,105.06,10.07,20190930-1247-FRANKFURT_2-01-78,Salto B
6.865,-6.28,97.88,21.28,-0.47,98.73,9.42,20190930-1247-FRANKFURT_2-01-78,Salto B
7.659,0.24,181.44,-98.16,2.34,144.48,-63.77,20190930-1247-FRANKFURT_2-01-78,Salto B
29.527,36.56,408.2,55.44,32.94,316.46,36.59,20190930-1247-FRANKFURT_2-01-78,Salto B
99.08,8.8,-81.04,-25.44,11.48,-95.29,-4.51,20191008-1157-FRANKFURT_1-01-140,Barani A
56.245,42.44,-216.88,41.88,27.73,-220.12,34.74,20191008-1157-FRANKFURT_1-01-140,Barani A
7.305,-10.84,-366.36,79.6,-16.74,-349.74,77.95,20191008-1157-FRANKFURT_1-01-140,Barani A
9.611,-58.36,-135.6,161.68,-46.32,-153.74,142.21,20191008-1157-FRANKFURT_1-01-140,Barani A
8.138,-47.4,-100.0,89.2,-44.88,-107.55,95.41,20191008-1157-FRANKFURT_1-01-140,Barani A
7.658,-41.28,-117.56,116.92,-50.27,-117.88,121.92,20191008-1157-FRANKFURT_1-01-140,Barani A
8.864,-124.0,-167.36,183.88,-121.64,-154.32,185.88,20191008-1157-FRANKFURT_1-01-140,Barani A
11.893,-152.12,-92.68,241.88,-154.81,-94.96,240.79,20191008-1157-FRANKFURT_1-01-140,Barani A
11.061,-168.56,-33.56,291.12,-170.37,-28.19,282.62,20191008-1157-FRANKFURT_1-01-140,Barani A
10.838,-197.56,78.12,286.08,-190.4,70.77,283.34,20191008-1157-FRANKFURT_1-01-140,Barani A
9.136,-172.88,135.6,235.08,-169.28,139.32,242.97,20191008-1157-FRANKFURT_1-01-140,Barani A
8.212,-118.12,164.88,194.28,-116.79,165.51,193.22,20191008-1157-FRANKFURT_1-01-140,Barani A
7.764,-61.52,160.84,123.56,-63.84,161.78,123.42,20191008-1157-FRANKFURT_1-01-140,Barani A
8.357,-25.44,159.08,39.16,-30.46,156.96,41.62,20191008-1157-FRANKFURT_1-01-140,Barani A
8.99,-39.2,153.6,1.12,-35.95,158.35,8.14,20191008-1157-FRANKFURT_1-01-140,Barani A
8.501,-20.44,189.04,3.84,-22.02,188.33,10.78,20191008-1157-FRANKFURT_1-01-140,Barani A
7.166,-29.28,244.52,8.72,-32.0,235.02,12.35,20191008-1157-FRANKFURT_1-01-140,Barani A
5.7,-28.2,278.64,21.16,-28.58,280.68,29.05,20191008-1157-FRANKFURT_1-01-140,Barani A
5.655,6.8,342.12,-17.16,1.29,330.9,-21.77,20191008-1157-FRANKFURT_1-01-140,Barani A
52.878,7.2,353.0,27.92,10.69,321.03,27.82,20191008-1157-FRANKFURT_1-01-140,Barani A
105.924,5.12,38.4,2.48,5.74,44.03,-2.16,0115-JANEIKE-01-19,Fliffis- Rudi B
53.392,-121.76,-209.2,-53.12,-111.03,-229.41,-24.29,0115-JANEIKE-01-19,Fliffis- Rudi B
29.177,-31.92,-586.72,-29.2,-67.31,-578.79,-0.53,0115-JANEIKE-01-19,Fliffis- Rudi B
42.408,-164.16,-726.32,64.48,-153.31,-723.08,60.58,0115-JANEIKE-01-19,Fliffis- Rudi B
50.666,-177.76,-801.36,146.4,-182.27,-786.49,112.21,0115-JANEIKE-01-19,Fliffis- Rudi B
47.188,-265.2,-648.8,57.12,-254.37,-679.93,37.11,0115-JANEIKE-01-19,Fliffis- Rudi B
34.338,-214.4,-785.28,-49.36,-222.77,-694.85,-34.71,0115-JANEIKE-01-19,Fliffis- Rudi B
14.552,-168.96,-201.12,-71.76,-168.93,-230.99,-103.15,0115-JANEIKE-01-19,Fliffis- Rudi B
29.401,-144.16,-152.64,-497.76,-148.02,-146.68,-499.56,0115-JANEIKE-01-19,Fliffis- Rudi B
44.729,-155.76,-96.8,-960.64,-169.36,-78.04,-913.03,0115-JANEIKE-01-19,Fliffis- Rudi B
41.153,-177.92,113.28,-955.2,-196.54,86.11,-957.65,0115-JANEIKE-01-19,Fliffis- Rudi B
40.285,-498.96,-62.0,-886.24,-467.36,-67.91,-882.45,0115-JANEIKE-01-19,Fliffis- Rudi B
39.297,-354.8,-407.68,-796.72,-328.47,-372.85,-803.26,0115-JANEIKE-01-19,Fliffis- Rudi B
38.677,118.96,-314.72,-770.88,111.06,-320.8,-745.53,0115-JANEIKE-01-19,Fliffis- Rudi B
32.214,287.04,-39.12,-558.72,283.17,-41.76,-565.26,0115-JANEIKE-01-19,Fliffis- Rudi B
20.307,232.64,66.0,-412.48,232.84,78.46,-410.32,0115-JANEIKE-01-19,Fliffis- Rudi B
17.151,98.72,135.2,-253.6,105.92,139.43,-264.25,0115-JANEIKE-01-19,Fliffis- Rudi B
23.539,1.6,240.4,-24.72,17.57,220.37,-106.16,0115-JANEIKE-01-19,Fliffis- Rudi B
19.003,39.6,406.8,-44.56,27.16,376.62,-51.59,0115-JANEIKE-01-19,Fliffis- Rudi B
25.325,8.48,577.52,-55.28,33.53,544.14,-31.45,0115-JANEIKE-01-19,Fliffis- Rudi B
96.245,-22.6,-102.36,52.68,-27.07,-82.5,-12.22,20191007-1159-FRANKFURT_1-01-346,Barani C
63.355,19.04,-154.72,-35.28,15.49,-173.02,-37.92,20191007-1159-FRANKFURT_1-01-346,Barani C
20.083,92.4,-413.24,-10.32,77.31,-394.23,-19.69,20191007-1159-FRANKFURT_1-01-346,Barani C
19.896,61.4,-516.2,59.72,62.89,-501.35,49.56,20191007-1159-FRANKFURT_1-01-346,Barani C
12.818,20.0,-400.4,93.24,21.3,-414.3,88.72,20191007-1159-FRANKFURT_1-01-346,Barani C
8.592,-27.96,-418.68,28.0,-18.86,-376.79,54.14,20191007-1159-FRANKFURT_1-01-346,Barani C
11.92,-23.24,-96.32,145.4,-23.51,-117.96,152.67,20191007-1159-FRANKFURT_1-01-346,Barani C
12.791,-27.24,-2.8,328.08,-26.09,-28.09,298.89,20191007-1159-FRANKFURT_1-01-346,Barani C
7.87,-27.76,-33.64,299.48,-42.13,-46.85,317.64,20191007-1159-FRANKFURT_1-01-346,Barani C
7.563,-74.04,-33.76,338.88,-74.09,-22.0,334.1,20191007-1159-FRANKFURT_1-01-346,Barani C
7.145,-47.96,44.76,363.72,-49.77,37.49,363.77,20191007-1159-FRANKFURT_1-01-346,Barani C
8.373,-22.04,88.96,373.36,-21.99,89.81,361.8,20191007-1159-FRANKFURT_1-01-346,Barani C
8.021,-1.32,128.04,241.2,-0.35,123.35,238.06,20191007-1159-FRANKFURT_1-01-346,Barani C
7.213,7.56,119.96,69.72,7.01,119.35,81.83,20191007-1159-FRANKFURT_1-01-346,Barani C
5.028,13.56,120.84,-16.68,10.66,128.47,-4.65,20191007-1159-FRANKFURT_1-01-346,Barani C
6.586,17.36,193.52,-5.12,15.13,185.7,-5.16,20191007-1159-FRANKFURT_1-01-346,Barani C
6.588,6.72,234.84,6.28,7.64,229.93,7.73,20191007-1159-FRANKFURT_1-01-346,Barani C
5.385,19.88,260.8,12.24,12.0,265.21,-6.36,20191007-1159-FRANKFURT_1-01-346,Barani C
6.292,-2.0,326.44,-32.56,-2.67,329.76,-38.71,20191007-1159-FRANKFURT_1-01-346,Barani C
47.414,-5.6,291.6,-52.4,-13.22,272.81,-28.54,20191007-1159-FRANKFURT_1-01-346,Barani C
77.859,-35.08,294.12,579.52,-8.51,-52.77,19.26,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
65.031,-20.76,-172.44,18.24,-12.32,-185.36,21.62,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
13.611,14.88,-319.56,65.36,9.12,-275.08,57.97,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
5.226,5.52,-113.12,-63.08,3.46,-116.15,-36.38,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
3.375,-14.84,-101.44,-60.4,-13.19,-108.49,-43.79,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
6.157,-44.24,-127.68,-4.76,-38.99,-146.42,-15.5,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.829,12.2,-138.2,-3.92,6.57,-136.32,-6.71,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.164,0.84,-181.24,-15.36,4.5,-173.52,-28.09,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.675,-7.12,-181.52,-32.2,-5.73,-191.54,-28.88,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.833,-4.72,-193.24,-6.04,-5.58,-196.3,-7.53,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.248,-0.6,-196.08,-14.8,1.08,-197.36,-12.89,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.87,7.56,-193.16,-6.08,9.21,-192.95,-3.54,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.942,19.92,-177.2,-1.28,17.71,-180.5,2.01,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
5.377,3.68,-163.2,10.72,5.04,-168.95,8.77,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
5.456,-21.28,-173.56,-6.16,-16.88,-172.92,-0.81,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
5.986,-7.48,-190.36,-1.48,-12.29,-191.19,-12.6,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.178,-9.76,-193.8,-64.24,-8.38,-200.27,-56.38,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
4.634,22.8,-228.72,4.24,7.63,-218.87,-6.68,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
3.137,-11.2,-257.08,-10.56,-7.78,-235.19,-8.36,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
41.212,90.76,-5.84,-360.12,43.43,-145.72,-99.12,20191001-1202-FRANKFURT_2-01-41,3/4 Salto rw A
70.632,-5.12,81.92,59.28,-7.96,86.75,51.87,0609-1-01-347,Strecksprung
54.291,-11.44,93.2,24.48,-10.93,90.6,22.11,0609-1-01-347,Strecksprung
