Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
0.658,13.68,-20.72,19.12,12.95,-21.14,7.39,0609-1-01-741,Bauchsprung
1.324,-9.28,-124.16,-11.36,-10.26,-126.39,-17.21,0609-1-01-741,Bauchsprung
2.377,15.52,-36.8,16.8,16.44,-28.52,4.12,0609-1-01-741,Bauchsprung
97.8,32.08,90.44,37.8,3.0,95.26,5.79,20191007-1159-FRANKFURT_1-01-399,Salto C
5.983,21.8,486.8,2.96,27.5,451.99,-0.47,20191007-1159-FRANKFURT_1-01-399,Salto C
5.883,12.6,192.68,-2.4,18.28,194.82,-5.99,20191007-1159-FRANKFURT_1-01-399,Salto C
4.381,-13.12,107.68,4.08,-15.58,111.08,6.16,20191007-1159-FRANKFURT_1-01-399,Salto C
85.178,-2.52,-54.24,42.04,2.25,-16.9,18.18,0609-4-01-380,Strecksprung
0.408,17.12,-36.64,-22.12,16.37,-31.81,-23.19,0609-4-01-380,Strecksprung
0.946,5.04,-13.48,-4.28,5.92,-12.2,-0.61,0609-4-01-380,Strecksprung
1.109,-4.12,31.04,2.76,-4.49,30.04,1.53,0609-4-01-380,Strecksprung
104.48,66.28,36.64,30.92,71.0,127.12,50.57,20190930-1247-FRANKFURT_2-01-265,Grätschwinkel
4.772,2.48,-186.96,-6.0,3.53,-184.49,-9.31,20190930-1247-FRANKFURT_2-01-265,Grätschwinkel
2.69,-15.6,161.48,-13.04,-17.58,155.38,-10.19,20190930-1247-FRANKFURT_2-01-265,Grätschwinkel
1.466,-4.76,22.84,-5.8,-5.79,23.14,-0.73,20190930-1247-FRANKFURT_2-01-265,Grätschwinkel
90.493,-3.12,187.2,50.96,7.48,189.87,36.99,0609-1-01-104,Doppelsalto C
30.126,-30.4,473.68,-0.24,-20.42,462.69,12.62,0609-1-01-104,Doppelsalto C
46.49,99.28,746.88,-33.04,90.4,769.82,9.95,0609-1-01-104,Doppelsalto C
10.143,2.0,65.84,-16.4,4.47,78.51,-16.49,0609-1-01-104,Doppelsalto C
81.015,15.36,200.08,-4.72,27.31,209.5,-22.0,0609-1-01-165,Doppelsalto C
23.31,-16.96,341.52,-19.12,-15.77,365.4,2.87,0609-1-01-165,Doppelsalto C
49.498,67.44,816.8,43.92,66.32,808.86,36.61,0609-1-01-165,Doppelsalto C
6.622,12.48,177.92,-15.28,22.38,193.43,-16.95,0609-1-01-165,Doppelsalto C
86.164,195.0,181.16,-28.4,134.69,235.13,-69.77,20191008-1207-FRANKFURT_2-01-343,Salto C
11.093,-36.52,83.04,-38.68,-28.97,97.61,-43.59,20191008-1207-FRANKFURT_2-01-343,Salto C
5.019,55.12,207.68,-54.48,58.04,225.11,-50.63,20191008-1207-FRANKFURT_2-01-343,Salto C
4.395,8.16,71.72,-29.6,9.37,77.26,-30.94,20191008-1207-FRANKFURT_2-01-343,Salto C
101.138,-12.16,-92.64,-29.12,-9.77,-32.38,-22.47,0609-1-01-810,Von Bauch in Stand
1.718,-28.56,-14.96,27.28,-6.77,-4.21,8.65,0609-1-01-810,Von Bauch in Stand
0.509,18.24,36.32,3.04,18.83,31.69,0.16,0609-1-01-810,Von Bauch in Stand
1.08,-26.4,33.12,-5.6,-23.6,30.57,5.31,0609-1-01-810,Von Bauch in Stand
102.66,-26.0,61.84,-6.16,-23.87,100.95,-20.95,0827-BK1-01-74,Salto B
12.377,-6.72,272.96,-27.36,-32.95,285.33,9.03,0827-BK1-01-74,Salto B
5.29,-6.72,147.6,21.28,-3.4,152.08,18.15,0827-BK1-01-74,Salto B
3.565,13.92,113.12,7.68,14.51,115.64,8.42,0827-BK1-01-74,Salto B
73.001,-43.44,-16.16,-49.24,-33.25,-70.94,-17.95,20191007-1159-FRANKFURT_1-01-213,Barani B
7.567,-60.28,-463.64,-1.8,-51.35,-420.92,19.73,20191007-1159-FRANKFURT_1-01-213,Barani B
12.501,-59.0,266.4,262.2,-58.71,225.6,283.0,20191007-1159-FRANKFURT_1-01-213,Barani B
4.536,-10.4,155.36,-2.88,-12.34,154.18,17.16,20191007-1159-FRANKFURT_1-01-213,Barani B
99.227,28.56,147.6,20.8,20.1,164.35,15.71,0609-1-01-314,Salto C
12.81,13.76,465.28,-66.72,5.29,447.84,-46.75,0609-1-01-314,Salto C
2.382,35.76,195.52,10.56,39.0,197.68,6.73,0609-1-01-314,Salto C
3.994,9.12,85.68,-29.28,9.6,83.38,-26.35,0609-1-01-314,Salto C
76.101,6.08,126.04,5.64,4.99,137.01,14.04,20191007-1524-FRANKFURT_1-01-168,Strecksprung
2.567,47.92,-73.6,-20.72,39.61,-77.7,-24.92,20191007-1524-FRANKFURT_1-01-168,Strecksprung
1.15,-16.08,-89.04,-25.36,-10.93,-85.75,-23.39,20191007-1524-FRANKFURT_1-01-168,Strecksprung
0.989,10.4,-16.8,4.16,9.01,-20.06,3.9,20191007-1524-FRANKFURT_1-01-168,Strecksprung
102.751,14.08,175.52,51.04,30.85,192.06,24.47,0609-1-01-420,Doppelsalto B
10.579,-39.12,142.88,-48.4,-39.53,148.22,-40.42,0609-1-01-420,Doppelsalto B
42.88,-29.04,822.08,-15.52,-25.57,828.33,-9.61,0609-1-01-420,Doppelsalto B
9.81,4.16,201.36,-27.12,11.71,203.41,-33.16,0609-1-01-420,Doppelsalto B
88.539,27.6,219.76,17.6,36.48,231.57,-0.13,0609-1-01-190,Doppelsalto C
28.359,-36.56,360.56,35.28,-32.17,370.9,-15.1,0609-1-01-190,Doppelsalto C
49.616,-40.16,832.88,5.12,-31.84,828.22,11.15,0609-1-01-190,Doppelsalto C
6.953,-0.88,173.28,-49.2,3.64,175.77,-54.74,0609-1-01-190,Doppelsalto C
105.954,-69.08,217.52,-76.64,-51.94,261.48,-96.05,0110-MORITZ-01-114,Voll- ein- voll- aus A
33.481,-358.12,-330.84,-769.28,-335.62,-343.44,-769.28,0110-MORITZ-01-114,Voll- ein- voll- aus A
23.197,-583.12,-272.04,-418.76,-574.13,-256.69,-425.02,0110-MORITZ-01-114,Voll- ein- voll- aus A
23.327,24.6,313.36,-287.6,31.89,294.71,-276.21,0110-MORITZ-01-114,Voll- ein- voll- aus A
77.47,-31.92,124.08,16.56,-27.04,126.82,11.85,0110-MORITZ-01-69,Strecksprung
1.345,10.2,-27.68,26.44,9.06,-24.68,25.64,0110-MORITZ-01-69,Strecksprung
0.331,-0.72,-29.08,-10.8,-0.96,-30.47,-8.4,0110-MORITZ-01-69,Strecksprung
0.981,-2.12,-15.8,2.48,-1.84,-17.53,4.67,0110-MORITZ-01-69,Strecksprung
103.678,31.96,107.68,19.28,24.65,108.34,-14.53,20191008-1207-FRANKFURT_2-01-323,Strecksprung
0.435,20.72,22.6,67.08,21.72,20.84,45.45,20191008-1207-FRANKFURT_2-01-323,Strecksprung
0.888,-0.24,-42.88,9.72,-3.86,-43.06,9.78,20191008-1207-FRANKFURT_2-01-323,Strecksprung
1.141,-4.08,-51.6,19.56,-4.05,-55.68,13.71,20191008-1207-FRANKFURT_2-01-323,Strecksprung
88.368,14.16,222.24,118.44,-24.87,146.99,66.03,20191007-1159-FRANKFURT_1-01-21,Salto C
13.982,-0.44,-182.48,-33.6,3.32,-160.93,-28.09,20191007-1159-FRANKFURT_1-01-21,Salto C
25.592,20.24,420.2,-36.84,6.26,455.28,-26.71,20191007-1159-FRANKFURT_1-01-21,Salto C
3.984,-17.48,91.32,7.04,-19.62,114.07,7.27,20191007-1159-FRANKFURT_1-01-21,Salto C
106.725,-5.08,100.08,-35.76,-1.61,77.78,-13.7,20191008-1157-FRANKFURT_1-01-245,Baby- Fliffis C
26.967,85.28,-573.8,50.52,87.92,-572.47,49.84,20191008-1157-FRANKFURT_1-01-245,Baby- Fliffis C
8.741,27.76,-80.24,339.4,21.07,-72.23,353.1,20191008-1157-FRANKFURT_1-01-245,Baby- Fliffis C
6.018,46.2,121.4,145.68,48.69,125.14,153.47,20191008-1157-FRANKFURT_1-01-245,Baby- Fliffis C
96.535,-38.64,53.52,-63.6,-23.67,45.98,-39.7,0609-1-01-693,Von Bauch in Stand
1.517,22.16,8.4,-28.4,17.26,15.49,-17.93,0609-1-01-693,Von Bauch in Stand
1.175,-8.96,-36.56,4.64,-5.36,-32.97,11.0,0609-1-01-693,Von Bauch in Stand
1.228,-7.12,63.68,-69.12,-6.74,58.7,-51.29,0609-1-01-693,Von Bauch in Stand
100.274,-15.76,60.84,-28.16,-5.3,60.2,-19.94,0609-4-01-528,Barani C
18.631,-8.76,-480.88,87.04,-10.04,-471.21,93.22,0609-4-01-528,Barani C
8.358,-46.44,-40.84,290.48,-44.87,-34.51,282.75,0609-4-01-528,Barani C
4.032,-31.92,109.12,98.64,-30.2,108.9,99.97,0609-4-01-528,Barani C
115.478,1.68,6.44,6.32,-3.86,3.72,-5.81,20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C
31.685,-14.92,-625.16,64.6,-7.39,-623.69,49.21,20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C
9.851,-67.6,-13.2,378.8,-54.99,-14.72,382.11,20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C
6.282,14.2,149.12,35.32,14.48,145.54,36.46,20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C
105.907,-10.0,-5.08,35.68,-1.48,13.62,15.69,20191008-1207-FRANKFURT_2-01-266,Fliffis C
47.734,101.96,-548.12,78.32,85.15,-578.77,47.84,20191008-1207-FRANKFURT_2-01-266,Fliffis C
44.014,-204.76,-526.4,231.96,-189.05,-525.01,222.82,20191008-1207-FRANKFURT_2-01-266,Fliffis C
17.671,-60.12,91.2,344.36,-73.42,117.44,355.32,20191008-1207-FRANKFURT_2-01-266,Fliffis C
98.921,-21.72,158.4,47.92,-15.36,164.28,51.93,0609-4-01-132,Schraubensalto C
5.009,184.56,91.52,244.4,186.57,84.8,247.79,0609-4-01-132,Schraubensalto C
14.164,-98.52,-65.64,436.8,-95.62,-63.81,433.39,0609-4-01-132,Schraubensalto C
5.265,-29.56,106.16,148.96,-30.71,106.34,148.95,0609-4-01-132,Schraubensalto C
73.487,20.96,287.84,-75.92,33.84,292.76,-68.91,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C
21.861,37.92,286.76,8.92,33.83,269.84,14.5,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C
48.152,21.48,665.68,42.36,19.93,672.66,42.94,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C
3.929,39.64,141.12,30.4,25.0,143.67,16.47,20190930-1153-FRANKFURT_1-01-128,Doppelsalto C
106.974,-2.24,-96.56,-22.96,3.46,-41.41,-37.37,0609-1-01-710,Von Bauch in Stand
0.782,25.76,32.16,12.4,20.2,39.7,-0.56,0609-1-01-710,Von Bauch in Stand
0.483,-4.56,-40.96,-35.04,-9.08,-32.66,-28.84,0609-1-01-710,Von Bauch in Stand
0.541,-3.52,39.44,17.92,0.83,37.46,18.33,0609-1-01-710,Von Bauch in Stand
78.915,38.52,308.52,-64.32,12.23,228.69,-15.23,0609-4-01-290,Fliffis C
50.129,1.96,-616.28,15.24,-1.34,-624.01,44.02,0609-4-01-290,Fliffis C
10.898,-101.04,-113.44,282.84,-86.72,-118.53,310.37,0609-4-01-290,Fliffis C
10.928,-53.64,234.16,159.48,-52.33,231.38,160.21,0609-4-01-290,Fliffis C
102.568,2.96,-71.88,-808.2,52.55,107.41,17.08,20191008-1207-FRANKFURT_2-01-102,Schraubensalto A
6.34,160.64,59.56,156.04,153.31,54.59,189.0,20191008-1207-FRANKFURT_2-01-102,Schraubensalto A
11.659,-12.4,-160.32,410.32,-5.84,-171.89,422.57,20191008-1207-FRANKFURT_2-01-102,Schraubensalto A
8.374,-15.12,164.88,262.72,-17.24,163.42,262.96,20191008-1207-FRANKFURT_2-01-102,Schraubensalto A
107.457,7.88,102.92,6.88,1.03,116.79,7.53,0115-MORITZ-03-94,Strecksprung
1.226,2.12,23.72,31.88,0.89,24.07,33.79,0115-MORITZ-03-94,Strecksprung
1.012,-6.08,-59.28,-14.88,-5.16,-59.59,-10.81,0115-MORITZ-03-94,Strecksprung
0.712,0.4,-20.12,-0.52,-0.48,-20.81,1.05,0115-MORITZ-03-94,Strecksprung
99.209,13.68,129.68,-28.96,16.67,124.74,-30.92,0827-BK2-02-10,Salto C
13.449,-3.36,211.6,-47.36,-3.68,240.51,-55.06,0827-BK2-02-10,Salto C
2.143,12.64,167.52,-36.56,14.43,164.31,-35.23,0827-BK2-02-10,Salto C
2.55,24.88,78.8,-23.52,23.31,79.46,-24.81,0827-BK2-02-10,Salto C
81.963,22.64,103.28,20.08,22.07,99.37,19.59,0609-1-01-897,Bauchsprung
1.362,-20.24,-83.92,-7.44,-21.48,-82.98,-5.53,0609-1-01-897,Bauchsprung
1.202,0.4,-101.2,-25.76,5.97,-101.34,-27.1,0609-1-01-897,Bauchsprung
2.449,30.56,-19.28,-30.24,27.18,-19.46,-8.37,0609-1-01-897,Bauchsprung
109.951,-2.72,56.04,52.16,7.93,66.65,32.63,0609-4-01-483,Fliffis B
41.393,40.84,-605.56,-3.96,34.18,-602.85,-10.51,0609-4-01-483,Fliffis B
17.78,75.2,0.36,274.56,43.59,-22.94,284.02,0609-4-01-483,Fliffis B
14.849,-63.04,247.4,196.96,-65.83,246.99,198.24,0609-4-01-483,Fliffis B
100.805,7.76,121.44,-33.84,-0.39,133.19,-10.5,20191008-1207-FRANKFURT_2-01-263,Salto B
6.908,-28.8,-50.44,32.84,-19.05,-29.22,14.0,20191008-1207-FRANKFURT_2-01-263,Salto B
16.206,64.24,377.64,-268.88,71.05,468.46,-87.0,20191008-1207-FRANKFURT_2-01-263,Salto B
4.265,25.24,100.8,-15.16,23.73,97.53,-11.88,20191008-1207-FRANKFURT_2-01-263,Salto B
101.523,-14.72,112.0,-4.24,-9.2,149.64,-25.61,0827-BK1-01-30,Strecksprung
0.638,-8.08,-23.44,-2.48,-5.96,-18.26,-4.35,0827-BK1-01-30,Strecksprung
1.475,15.36,-115.6,29.92,13.52,-117.43,28.29,0827-BK1-01-30,Strecksprung
0.651,1.36,22.64,10.0,0.05,21.21,14.24,0827-BK1-01-30,Strecksprung
103.832,29.56,-19.8,41.0,35.03,49.37,54.02,20190930-1616-FRANKFURT_1-01-295,Barani A
6.208,-76.88,-90.16,76.64,-83.83,-96.88,72.23,20190930-1616-FRANKFURT_1-01-295,Barani A
8.858,-185.36,11.92,187.92,-184.83,10.43,185.67,20190930-1616-FRANKFURT_1-01-295,Barani A
7.809,-40.6,164.44,37.32,-43.99,160.99,42.08,20190930-1616-FRANKFURT_1-01-295,Barani A
102.231,-22.24,80.72,18.16,-15.85,106.15,0.2,0827-BK1-01-35,Salto C
16.795,-39.2,516.16,4.16,-36.98,493.67,5.83,0827-BK1-01-35,Salto C
4.078,-0.96,172.16,5.2,1.15,174.28,4.07,0827-BK1-01-35,Salto C
3.4,-6.64,95.76,-12.08,-7.44,95.94,-11.81,0827-BK1-01-35,Salto C
74.589,18.08,59.8,-21.6,21.12,157.62,-15.47,20190930-1247-FRANKFURT_2-01-151,Salto B
4.57,3.2,-120.48,-28.0,0.59,-112.78,-30.23,20190930-1247-FRANKFURT_2-01-151,Salto B
25.993,25.36,527.96,-33.8,15.94,523.08,-38.12,20190930-1247-FRANKFURT_2-01-151,Salto B
4.224,-11.52,105.68,-1.64,-8.61,104.86,0.54,20190930-1247-FRANKFURT_2-01-151,Salto B
100.863,-51.28,-138.68,-170.64,-22.5,-30.86,6.29,20191001-1148-FRANKFURT_1-01-121,Rudi
16.047,186.04,-160.8,563.76,168.44,-109.61,630.71,20191001-1148-FRANKFURT_1-01-121,Rudi
12.936,181.96,-251.2,559.04,191.53,-245.84,554.82,20191001-1148-FRANKFURT_1-01-121,Rudi
10.311,24.2,327.92,28.6,27.87,329.73,52.86,20191001-1148-FRANKFURT_1-01-121,Rudi
97.744,-2.8,85.16,12.36,2.51,82.93,7.84,0609-4-01-522,Barani C
6.837,-1.4,-282.28,75.2,-5.52,-280.36,82.79,0609-4-01-522,Barani C
8.092,-69.44,-17.88,277.44,-67.93,-15.96,276.89,0609-4-01-522,Barani C
6.586,5.4,151.2,107.64,3.35,147.99,108.1,0609-4-01-522,Barani C
97.713,-17.08,174.48,-21.28,2.05,162.92,-3.53,20191008-1157-FRANKFURT_1-01-32,Salto A
8.524,-10.68,163.52,15.6,-18.01,174.16,9.7,20191008-1157-FRANKFURT_1-01-32,Salto A
6.262,7.12,193.68,-5.6,8.96,192.66,-3.73,20191008-1157-FRANKFURT_1-01-32,Salto A
6.17,7.04,119.96,37.12,4.52,125.55,33.94,20191008-1157-FRANKFURT_1-01-32,Salto A
104.791,-17.68,224.56,-720.68,63.08,112.64,-53.09,20191008-1207-FRANKFURT_2-01-99,Salto A
7.425,5.84,93.24,-26.24,5.33,87.92,-26.94,20191008-1207-FRANKFURT_2-01-99,Salto A
5.921,6.24,225.12,-24.16,5.66,230.29,-27.08,20191008-1207-FRANKFURT_2-01-99,Salto A
6.918,7.88,170.16,-20.16,5.93,169.69,-17.45,20191008-1207-FRANKFURT_2-01-99,Salto A
85.897,-1.88,36.08,4.48,-7.87,51.91,12.14,20191003-1152-FRANKFURT_1-01-46,Barani A
6.34,61.4,-134.2,15.56,64.08,-134.22,0.83,20191003-1152-FRANKFURT_1-01-46,Barani A
11.417,223.04,-91.08,-178.88,218.82,-80.69,-180.43,20191003-1152-FRANKFURT_1-01-46,Barani A
9.685,40.48,185.96,-98.16,38.58,170.87,-97.59,20191003-1152-FRANKFURT_1-01-46,Barani A
84.215,-1.04,-15.24,-1.52,0.78,-17.02,-8.45,20191003-1152-FRANKFURT_1-01-76,Barani A
7.567,65.64,-169.96,-22.52,73.02,-163.2,-28.62,20191003-1152-FRANKFURT_1-01-76,Barani A
12.007,242.72,-80.8,-192.68,239.64,-75.69,-188.76,20191003-1152-FRANKFURT_1-01-76,Barani A
8.149,18.72,142.56,-101.16,18.3,140.78,-106.1,20191003-1152-FRANKFURT_1-01-76,Barani A
110.576,34.68,-32.96,69.08,34.87,-93.11,112.32,20191007-1524-FRANKFURT_1-01-264,Fliffis- Rudi B
48.691,-36.32,-642.16,18.52,-47.02,-656.38,21.08,20191007-1524-FRANKFURT_1-01-264,Fliffis- Rudi B
43.439,565.56,-9.16,940.56,518.16,-10.04,956.22,20191007-1524-FRANKFURT_1-01-264,Fliffis- Rudi B
18.57,-71.72,235.12,458.64,-65.25,216.26,457.97,20191007-1524-FRANKFURT_1-01-264,Fliffis- Rudi B
79.662,104.68,219.28,-63.36,83.88,246.9,-25.11,20191007-1150-FRANKFURT_2-01-119,Salto A
6.12,-7.8,150.36,-49.36,-7.54,160.49,-38.95,20191007-1150-FRANKFURT_2-01-119,Salto A
9.37,14.76,215.52,6.8,13.58,216.23,1.78,20191007-1150-FRANKFURT_2-01-119,Salto A
9.536,-18.12,148.0,-29.2,-15.9,148.98,-25.23,20191007-1150-FRANKFURT_2-01-119,Salto A
99.467,21.68,134.64,36.24,24.09,148.62,29.87,0609-1-01-399,Salto C
13.737,-15.44,540.64,-14.32,-8.1,489.81,-15.93,0609-1-01-399,Salto C
2.468,21.2,171.68,3.2,23.47,176.52,-4.14,0609-1-01-399,Salto C
3.826,8.4,92.24,-12.08,3.25,92.72,-17.72,0609-1-01-399,Salto C
85.781,25.2,65.2,20.96,12.15,66.3,17.45,0609-1-01-107,Strecksprung
1.149,-10.48,-4.32,-49.12,-11.18,-4.69,-52.28,0609-1-01-107,Strecksprung
0.416,4.96,-26.96,26.88,6.29,-27.69,24.88,0609-1-01-107,Strecksprung
0.49,5.04,-19.6,8.4,6.33,-23.14,10.18,0609-1-01-107,Strecksprung
103.494,42.64,188.32,16.24,33.42,208.36,-8.32,0609-1-01-586,Doppelsalto B
9.75,-77.2,197.92,-48.56,-63.86,225.51,-31.25,0609-1-01-586,Doppelsalto B
49.873,38.48,888.08,-12.48,46.17,877.42,-11.37,0609-1-01-586,Doppelsalto B
10.246,48.16,158.88,-10.88,42.24,165.0,-4.89,0609-1-01-586,Doppelsalto B
110.18,-44.32,-55.28,-29.28,-33.66,-11.06,-18.76,0609-1-01-301,Von Bauch in Stand
1.306,-11.28,30.56,-8.48,-5.47,19.76,-8.34,0609-1-01-301,Von Bauch in Stand
1.159,-1.52,-56.56,5.36,-1.44,-44.44,6.0,0609-1-01-301,Von Bauch in Stand
0.697,-0.24,41.76,12.4,1.12,41.9,18.18,0609-1-01-301,Von Bauch in Stand
98.939,5.36,54.4,21.68,-4.41,54.18,21.54,0609-1-01-428,Strecksprung
1.689,0.8,6.96,18.08,1.78,12.97,16.27,0609-1-01-428,Strecksprung
0.484,-11.84,-31.68,-18.32,-8.03,-34.06,-12.31,0609-1-01-428,Strecksprung
1.307,14.88,5.36,54.8,12.37,-4.44,31.97,0609-1-01-428,Strecksprung
100.829,-10.0,-43.44,22.8,-3.81,10.08,0.98,0609-1-01-688,Von Bauch in Stand
1.153,-10.88,20.88,16.96,-9.5,18.02,14.45,0609-1-01-688,Von Bauch in Stand
0.841,17.36,26.88,20.24,15.99,25.45,18.2,0609-1-01-688,Von Bauch in Stand
1.119,5.92,30.96,-14.16,6.71,37.64,-18.36,0609-1-01-688,Von Bauch in Stand
100.115,-5.68,83.92,31.92,-0.08,83.86,0.97,0609-1-01-86,Fliffis C
59.686,-149.12,-798.08,-22.96,-158.4,-798.47,0.21,0609-1-01-86,Fliffis C
26.191,66.48,52.16,-341.6,75.03,5.0,-312.35,0609-1-01-86,Fliffis C
11.21,177.92,102.96,-221.2,176.47,103.91,-219.46,0609-1-01-86,Fliffis C
93.794,-43.8,218.16,-11.72,-23.59,241.17,-24.38,20191007-1159-FRANKFURT_1-01-306,Salto A
9.259,-10.8,179.2,-6.92,-8.5,180.88,-7.72,20191007-1159-FRANKFURT_1-01-306,Salto A
6.759,3.84,209.12,1.0,5.42,209.37,2.35,20191007-1159-FRANKFURT_1-01-306,Salto A
7.207,4.04,172.88,6.12,2.91,162.66,5.42,20191007-1159-FRANKFURT_1-01-306,Salto A
102.55,-52.24,190.48,-37.76,-45.13,263.38,-50.52,0115-CHARI-05-52,Doppelsalto B
18.114,1.2,138.56,27.04,3.97,143.09,25.01,0115-CHARI-05-52,Doppelsalto B
57.267,-9.2,870.32,19.76,-6.45,854.42,16.37,0115-CHARI-05-52,Doppelsalto B
14.473,32.72,155.36,52.56,31.95,154.02,45.43,0115-CHARI-05-52,Doppelsalto B
105.19,-45.92,118.48,39.28,-25.17,135.34,-1.88,0827-BK1-01-105,Salto A
7.039,21.28,199.44,16.88,19.42,209.99,17.27,0827-BK1-01-105,Salto A
6.434,-2.24,217.76,-15.2,-3.34,218.09,-12.47,0827-BK1-01-105,Salto A
4.266,-6.0,184.88,-15.2,-4.87,181.15,-12.35,0827-BK1-01-105,Salto A
103.21,13.36,-146.0,-111.28,-13.37,-74.58,16.23,20191001-1148-FRANKFURT_1-01-94,Barani A
7.838,-87.6,-112.6,96.56,-87.19,-123.95,105.81,20191001-1148-FRANKFURT_1-01-94,Barani A
10.57,-144.52,142.44,248.72,-147.07,139.01,236.89,20191001-1148-FRANKFURT_1-01-94,Barani A
7.139,10.92,196.28,79.36,8.16,201.0,77.14,20191001-1148-FRANKFURT_1-01-94,Barani A
104.91,6.12,184.56,-368.28,47.89,150.73,-137.42,20191008-1207-FRANKFURT_2-01-366,Salto C
10.415,-33.24,61.92,-61.8,-36.59,88.91,-64.21,20191008-1207-FRANKFURT_2-01-366,Salto C
6.317,40.52,234.4,4.52,53.71,265.59,-32.96,20191008-1207-FRANKFURT_2-01-366,Salto C
4.306,16.76,87.2,5.16,18.32,90.29,3.71,20191008-1207-FRANKFURT_2-01-366,Salto C
107.61,67.6,-167.52,-101.12,70.95,54.08,-13.26,0115-JANEIKE-01-114,Salto B
2.625,-24.88,-149.2,-17.12,-21.62,-128.18,-16.24,0115-JANEIKE-01-114,Salto B
11.941,50.96,408.56,44.88,47.89,423.31,51.94,0115-JANEIKE-01-114,Salto B
3.959,47.44,126.96,-35.68,39.94,128.11,-27.93,0115-JANEIKE-01-114,Salto B
76.231,7.28,74.48,-5.92,4.26,90.0,-2.05,0609-1-01-828,Bauchsprung
0.077,-9.44,-37.2,-4.56,-7.53,-39.2,-4.59,0609-1-01-828,Bauchsprung
0.458,13.44,-79.04,11.44,11.98,-77.4,8.35,0609-1-01-828,Bauchsprung
1.37,-4.4,-39.36,-3.28,-6.57,-36.5,-5.71,0609-1-01-828,Bauchsprung
108.888,-8.12,223.68,-78.2,-0.34,252.79,-79.87,0110-MORITZ-01-81,Voll- ein- voll- aus B
37.684,-425.2,-373.24,-777.32,-422.32,-351.1,-777.26,0110-MORITZ-01-81,Voll- ein- voll- aus B
52.739,-345.04,-704.92,-160.04,-362.67,-678.21,-177.86,0110-MORITZ-01-81,Voll- ein- voll- aus B
19.309,-150.92,72.56,-337.12,-151.37,90.47,-354.17,0110-MORITZ-01-81,Voll- ein- voll- aus B
101.133,9.68,-9.76,-13.76,19.88,4.01,-21.09,0609-1-01-893,Von Bauch in Stand
0.772,-16.56,5.6,-38.0,-11.94,0.49,-20.93,0609-1-01-893,Von Bauch in Stand
1.613,26.32,-27.68,57.68,24.78,-21.09,58.25,0609-1-01-893,Von Bauch in Stand
2.822,-25.36,108.08,-32.48,-18.64,101.56,-39.97,0609-1-01-893,Von Bauch in Stand
98.001,14.76,215.84,-248.4,40.29,253.56,-199.82,20191008-1207-FRANKFURT_2-01-310,Salto A
7.975,13.96,149.52,-35.24,9.26,145.66,-45.61,20191008-1207-FRANKFURT_2-01-310,Salto A
6.812,10.0,169.72,-51.28,6.61,175.91,-58.83,20191008-1207-FRANKFURT_2-01-310,Salto A
8.412,-13.4,179.84,-17.92,-10.16,179.38,-19.14,20191008-1207-FRANKFURT_2-01-310,Salto A
86.654,-11.04,187.6,-52.0,-7.32,202.93,-58.1,0110-JANEIKE-01-137,Schraubensalto
3.597,-140.8,112.56,-180.56,-140.7,101.04,-201.15,0110-JANEIKE-01-137,Schraubensalto
14.104,62.08,-219.84,-432.64,66.59,-217.73,-436.92,0110-JANEIKE-01-137,Schraubensalto
7.404,41.36,132.0,-185.36,41.39,128.66,-184.7,0110-JANEIKE-01-137,Schraubensalto
79.712,10.0,95.28,30.4,4.9,98.16,27.46,0609-1-01-628,Bauchsprung
0.505,-5.36,-61.76,-3.04,-8.13,-60.16,1.71,0609-1-01-628,Bauchsprung
0.878,14.08,-86.96,-2.24,12.75,-81.74,2.21,0609-1-01-628,Bauchsprung
2.237,-1.68,-56.96,-0.24,-2.53,-47.63,-2.79,0609-1-01-628,Bauchsprung
81.034,77.44,92.0,30.52,50.63,150.87,-6.96,20190930-1247-FRANKFURT_2-01-267,Barani C
19.664,-76.64,-478.72,27.56,-73.5,-473.89,36.75,20190930-1247-FRANKFURT_2-01-267,Barani C
7.865,-9.92,-6.32,-96.64,-44.1,-3.83,44.45,20190930-1247-FRANKFURT_2-01-267,Barani C
5.13,-46.56,97.68,141.44,-47.08,98.47,135.39,20190930-1247-FRANKFURT_2-01-267,Barani C
84.117,8.16,109.92,57.36,20.16,100.12,32.43,0110-JANEIKE-01-159,Strecksprung
1.906,-23.76,-44.0,-63.04,-23.69,-36.87,-63.53,0110-JANEIKE-01-159,Strecksprung
0.398,-0.16,-23.6,-0.0,-0.79,-24.32,-0.9,0110-JANEIKE-01-159,Strecksprung
0.948,-20.4,-48.32,-16.96,-18.41,-46.42,-13.21,0110-JANEIKE-01-159,Strecksprung
99.451,25.92,93.76,-10.2,3.19,114.23,2.77,20191008-1157-FRANKFURT_1-01-197,Strecksprung
