SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil
20191001-1148-FRANKFURT_1-01-74,41/,-82.314,59.251,183.897,92.99,291.421,195.916,26.295,38.091,1.392,1.619,14.831,-3.784,-169.809,71.273,26.295,38.091,1.392,1.619,14.831,-3.784,-169.809,71.273,26.295,38.091,1.392,1.619,14.831,-3.784,-169.809,71.273,26.295,38.091,1.392,1.619,14.831,-3.784,-169.809,71.273
20191001-1148-FRANKFURT_1-01-75,40/,-7.756,336.665,-23.274,27.874,340.304,42.3,24.642,35.57,1.242,0.694,15.208,2.799,241.508,-28.432,24.642,35.57,1.242,0.694,15.208,2.799,241.508,-28.432,24.642,35.57,1.242,0.694,15.208,2.799,241.508,-28.432,24.642,35.57,1.242,0.694,15.208,2.799,241.508,-28.432
20191001-1148-FRANKFURT_1-01-76,43/,149.066,34.042,533.935,189.498,361.362,562.268,33.494,43.078,-4.733,5.292,14.743,-11.018,-238.164,302.429,33.494,43.078,-4.733,5.292,14.743,-11.018,-238.164,302.429,33.494,43.078,-4.733,5.292,14.743,-11.018,-238.164,302.429,33.494,43.078,-4.733,5.292,14.743,-11.018,-238.164,302.429
20191001-1148-FRANKFURT_1-01-92,Fliffis aus C,48.54,-334.969,162.9,108.44,674.266,231.829,52.148,57.164,-19.57,-4.567,17.252,80.953,-548.093,-31.469,52.148,57.164,-19.57,-4.567,17.252,80.953,-548.093,-31.469,52.148,57.164,-19.57,-4.567,17.252,80.953,-548.093,-31.469,52.148,57.164,-19.57,-4.567,17.252,80.953,-548.093,-31.469
20191001-1148-FRANKFURT_1-01-93,40<,-32.577,345.384,4.755,59.806,460.246,70.7,25.432,35.544,-0.374,-1.547,14.774,-8.113,32.624,17.399,25.432,35.544,-0.374,-1.547,14.774,-8.113,32.624,17.399,25.432,35.544,-0.374,-1.547,14.774,-8.113,32.624,17.399,25.432,35.544,-0.374,-1.547,14.774,-8.113,32.624,17.399
20191001-1148-FRANKFURT_1-01-94,41/,-106.444,76.419,172.236,118.85,287.374,201.154,27.939,39.838,0.572,0.45,15.83,-25.51,-173.181,71.017,27.939,39.838,0.572,0.45,15.83,-25.51,-173.181,71.017,27.939,39.838,0.572,0.45,15.83,-25.51,-173.181,71.017,27.939,39.838,0.572,0.45,15.83,-25.51,-173.181,71.017
20191001-1148-FRANKFURT_1-01-95,40/,-38.601,331.044,-23.303,43.395,340.452,45.148,25.853,36.955,0.409,-1.218,15.114,-15.823,233.41,-5.404,25.853,36.955,0.409,-1.218,15.114,-15.823,233.41,-5.404,25.853,36.955,0.409,-1.218,15.114,-15.823,233.41,-5.404,25.853,36.955,0.409,-1.218,15.114,-15.823,233.41,-5.404
20191001-1148-FRANKFURT_1-01-96,43/,218.049,49.051,512.467,231.609,394.476,525.783,32.203,42.567,-3.652,3.842,16.235,28.756,-236.316,258.159,32.203,42.567,-3.652,3.842,16.235,28.756,-236.316,258.159,32.203,42.567,-3.652,3.842,16.235,28.756,-236.316,258.159,32.203,42.567,-3.652,3.842,16.235,28.756,-236.316,258.159
20191001-1148-FRANKFURT_1-01-110,40/,-19.023,330.255,-16.638,29.741,337.733,40.464,24.213,34.955,-0.211,0.641,15.933,-14.545,215.941,-28.479,24.213,34.955,-0.211,0.641,15.933,-14.545,215.941,-28.479,24.213,34.955,-0.211,0.641,15.933,-14.545,215.941,-28.479,24.213,34.955,-0.211,0.641,15.933,-14.545,215.941,-28.479
20191001-1148-FRANKFURT_1-01-111,43/,-37.58,79.796,193.595,56.084,309.84,223.873,28.386,40.983,-0.391,3.681,14.306,-54.314,-240.094,129.884,28.386,40.983,-0.391,3.681,14.306,-54.314,-240.094,129.884,28.386,40.983,-0.391,3.681,14.306,-54.314,-240.094,129.884,28.386,40.983,-0.391,3.681,14.306,-54.314,-240.094,129.884
20191001-1148-FRANKFURT_1-01-120,40/,1.853,332.5,-13.166,25.328,337.961,43.398,24.444,35.72,-0.127,-0.629,13.549,1.764,211.347,-8.748,24.444,35.72,-0.127,-0.629,13.549,1.764,211.347,-8.748,24.444,35.72,-0.127,-0.629,13.549,1.764,211.347,-8.748,24.444,35.72,-0.127,-0.629,13.549,1.764,211.347,-8.748
20191001-1148-FRANKFURT_1-01-121,43/,209.643,78.121,516.484,216.794,366.259,536.531,33.012,43.332,-4.568,3.183,17.057,36.586,-206.061,259.28,33.012,43.332,-4.568,3.183,17.057,36.586,-206.061,259.28,33.012,43.332,-4.568,3.183,17.057,36.586,-206.061,259.28,33.012,43.332,-4.568,3.183,17.057,36.586,-206.061,259.28
20191001-1148-FRANKFURT_1-01-123,41°,-19.196,-10.222,176.879,51.524,334.908,210.802,35.268,45.771,-4.5,-0.574,16.413,19.173,-340.095,41.84,35.268,45.771,-4.5,-0.574,16.413,19.173,-340.095,41.84,35.268,45.771,-4.5,-0.574,16.413,19.173,-340.095,41.84,35.268,45.771,-4.5,-0.574,16.413,19.173,-340.095,41.84
20191001-1148-FRANKFURT_1-01-124,40°,12.782,339.07,-14.479,37.553,406.695,69.941,28.96,39.295,-1.439,0.257,14.733,0.278,47.075,18.551,28.96,39.295,-1.439,0.257,14.733,0.278,47.075,18.551,28.96,39.295,-1.439,0.257,14.733,0.278,47.075,18.551,28.96,39.295,-1.439,0.257,14.733,0.278,47.075,18.551
20191001-1148-FRANKFURT_1-01-125,3/4 Salto vw A,6.939,-275.948,5.617,18.868,303.833,34.354,21.358,33.238,1.867,-0.758,14.748,9.425,-24.06,-3.87,21.358,33.238,1.867,-0.758,14.748,9.425,-24.06,-3.87,21.358,33.238,1.867,-0.758,14.748,9.425,-24.06,-3.87,21.358,33.238,1.867,-0.758,14.748,9.425,-24.06,-3.87
20191001-1148-FRANKFURT_1-01-126,Baby- Fliffis C,9.039,-107.329,165.802,52.994,404.464,204.656,35.832,45.951,-28.774,-1.344,7.181,-2.811,-291.627,-29.122,35.832,45.951,-28.774,-1.344,7.181,-2.811,-291.627,-29.122,35.832,45.951,-28.774,-1.344,7.181,-2.811,-291.627,-29.122,35.832,45.951,-28.774,-1.344,7.181,-2.811,-291.627,-29.122
20191001-1148-FRANKFURT_1-01-139,40/,-5.467,325.077,-8.673,24.274,331.508,36.223,23.512,34.89,-0.005,-0.798,14.971,-6.062,220.206,-8.645,23.512,34.89,-0.005,-0.798,14.971,-6.062,220.206,-8.645,23.512,34.89,-0.005,-0.798,14.971,-6.062,220.206,-8.645,23.512,34.89,-0.005,-0.798,14.971,-6.062,220.206,-8.645
20191001-1148-FRANKFURT_1-01-140,43/,60.62,23.763,541.087,109.444,325.393,550.636,34.339,44.437,-3.665,4.031,15.62,-14.832,-248.921,288.121,34.339,44.437,-3.665,4.031,15.62,-14.832,-248.921,288.121,34.339,44.437,-3.665,4.031,15.62,-14.832,-248.921,288.121,34.339,44.437,-3.665,4.031,15.62,-14.832,-248.921,288.121
20191001-1148-FRANKFURT_1-01-142,41°,-7.526,-3.05,163.625,42.384,340.502,215.793,34.649,45.862,-6.041,-2.337,14.795,25.875,-364.047,15.612,34.649,45.862,-6.041,-2.337,14.795,25.875,-364.047,15.612,34.649,45.862,-6.041,-2.337,14.795,25.875,-364.047,15.612,34.649,45.862,-6.041,-2.337,14.795,25.875,-364.047,15.612
20191001-1148-FRANKFURT_1-01-143,40°,-17.637,340.518,-9.41,36.858,417.352,58.12,27.322,37.539,-1.627,-0.821,14.508,3.88,48.979,21.837,27.322,37.539,-1.627,-0.821,14.508,3.88,48.979,21.837,27.322,37.539,-1.627,-0.821,14.508,3.88,48.979,21.837,27.322,37.539,-1.627,-0.821,14.508,3.88,48.979,21.837
20191001-1148-FRANKFURT_1-01-144,3/4 Salto vw A,18.645,-271.139,13.755,21.12,315.755,40.587,22.505,33.718,2.517,-1.145,16.121,11.886,-19.778,7.309,22.505,33.718,2.517,-1.145,16.121,11.886,-19.778,7.309,22.505,33.718,2.517,-1.145,16.121,11.886,-19.778,7.309,22.505,33.718,2.517,-1.145,16.121,11.886,-19.778,7.309
20191001-1148-FRANKFURT_1-01-145,Baby- Fliffis C,-40.328,-39.347,162.848,59.423,407.845,204.831,38.534,48.014,-31.42,-0.753,2.933,3.532,-313.237,-14.856,38.534,48.014,-31.42,-0.753,2.933,3.532,-313.237,-14.856,38.534,48.014,-31.42,-0.753,2.933,3.532,-313.237,-14.856,38.534,48.014,-31.42,-0.753,2.933,3.532,-313.237,-14.856
20191001-1148-FRANKFURT_1-01-160,40/,-24.525,334.806,-24.563,36.528,342.492,41.305,25.838,36.868,-0.119,-0.769,14.16,3.607,217.438,-16.924,25.838,36.868,-0.119,-0.769,14.16,3.607,217.438,-16.924,25.838,36.868,-0.119,-0.769,14.16,3.607,217.438,-16.924,25.838,36.868,-0.119,-0.769,14.16,3.607,217.438,-16.924
20191001-1148-FRANKFURT_1-01-161,43/,262.095,39.354,518.644,270.917,371.864,535.782,33.134,43.349,-4.675,4.206,16.462,50.302,-242.748,267.631,33.134,43.349,-4.675,4.206,16.462,50.302,-242.748,267.631,33.134,43.349,-4.675,4.206,16.462,50.302,-242.748,267.631,33.134,43.349,-4.675,4.206,16.462,50.302,-242.748,267.631
20191001-1148-FRANKFURT_1-01-163,41°,-41.871,20.887,177.373,70.387,325.009,215.981,32.619,43.598,-2.765,1.301,17.31,4.984,-302.577,76.125,32.619,43.598,-2.765,1.301,17.31,4.984,-302.577,76.125,32.619,43.598,-2.765,1.301,17.31,4.984,-302.577,76.125,32.619,43.598,-2.765,1.301,17.31,4.984,-302.577,76.125
20191001-1148-FRANKFURT_1-01-164,40°,-2.895,349.532,-12.078,38.355,430.341,59.692,27.83,38.801,-0.654,-1.6,15.068,-4.969,36.27,28.056,27.83,38.801,-0.654,-1.6,15.068,-4.969,36.27,28.056,27.83,38.801,-0.654,-1.6,15.068,-4.969,36.27,28.056,27.83,38.801,-0.654,-1.6,15.068,-4.969,36.27,28.056
20191001-1148-FRANKFURT_1-01-165,3/4 Salto vw A,12.73,-278.499,23.396,22.906,306.246,47.764,22.099,34.42,2.912,-0.839,15.121,14.12,-29.21,5.776,22.099,34.42,2.912,-0.839,15.121,14.12,-29.21,5.776,22.099,34.42,2.912,-0.839,15.121,14.12,-29.21,5.776,22.099,34.42,2.912,-0.839,15.121,14.12,-29.21,5.776
20191001-1148-FRANKFURT_1-01-166,Baby- Fliffis C,-52.493,-10.7,170.056,80.093,417.099,213.616,48.059,59.062,-34.047,-1.754,5.118,-1.414,-314.654,29.918,48.059,59.062,-34.047,-1.754,5.118,-1.414,-314.654,29.918,48.059,59.062,-34.047,-1.754,5.118,-1.414,-314.654,29.918,48.059,59.062,-34.047,-1.754,5.118,-1.414,-314.654,29.918
20191001-1148-FRANKFURT_1-01-181,Fliffis aus B,178.719,-379.513,153.349,181.816,736.554,233.656,45.749,53.688,-17.074,-2.854,13.732,70.773,-574.911,-14.309,45.749,53.688,-17.074,-2.854,13.732,70.773,-574.911,-14.309,45.749,53.688,-17.074,-2.854,13.732,70.773,-574.911,-14.309,45.749,53.688,-17.074,-2.854,13.732,70.773,-574.911,-14.309
20191001-1148-FRANKFURT_1-01-182,40<,-9.608,343.962,-13.94,31.706,430.884,57.928,26.822,37.502,-0.763,-0.379,15.717,3.619,48.66,-7.906,26.822,37.502,-0.763,-0.379,15.717,3.619,48.66,-7.906,26.822,37.502,-0.763,-0.379,15.717,3.619,48.66,-7.906,26.822,37.502,-0.763,-0.379,15.717,3.619,48.66,-7.906
20191001-1148-FRANKFURT_1-01-183,Fliffis aus C,15.139,-362.407,164.673,83.731,689.797,230.891,50.686,56.668,-19.948,-2.955,15.509,59.438,-563.014,-3.688,50.686,56.668,-19.948,-2.955,15.509,59.438,-563.014,-3.688,50.686,56.668,-19.948,-2.955,15.509,59.438,-563.014,-3.688,50.686,56.668,-19.948,-2.955,15.509,59.438,-563.014,-3.688
20191001-1148-FRANKFURT_1-01-184,40/,-11.565,349.422,-4.846,32.956,350.384,40.474,27.254,37.359,-3.07,-1.205,15.541,-22.247,272.875,1.309,27.254,37.359,-3.07,-1.205,15.541,-22.247,272.875,1.309,27.254,37.359,-3.07,-1.205,15.541,-22.247,272.875,1.309,27.254,37.359,-3.07,-1.205,15.541,-22.247,272.875,1.309
20191001-1148-FRANKFURT_1-01-196,Fliffis aus B,154.334,-361.372,98.899,167.593,765.456,229.601,48.652,57.115,-21.523,-4.066,11.791,55.953,-622.436,-47.039,48.652,57.115,-21.523,-4.066,11.791,55.953,-622.436,-47.039,48.652,57.115,-21.523,-4.066,11.791,55.953,-622.436,-47.039,48.652,57.115,-21.523,-4.066,11.791,55.953,-622.436,-47.039
20191001-1148-FRANKFURT_1-01-197,40<,-3.064,336.294,-20.036,28.386,460.987,56.857,25.975,36.064,-0.215,1.49,16.257,-6.128,-5.484,-0.797,25.975,36.064,-0.215,1.49,16.257,-6.128,-5.484,-0.797,25.975,36.064,-0.215,1.49,16.257,-6.128,-5.484,-0.797,25.975,36.064,-0.215,1.49,16.257,-6.128,-5.484,-0.797
20191001-1148-FRANKFURT_1-01-198,Fliffis aus C,83.44,-299.074,160.0,99.261,713.065,232.891,51.312,57.301,-20.983,-2.465,13.857,53.771,-556.721,-14.421,51.312,57.301,-20.983,-2.465,13.857,53.771,-556.721,-14.421,51.312,57.301,-20.983,-2.465,13.857,53.771,-556.721,-14.421,51.312,57.301,-20.983,-2.465,13.857,53.771,-556.721,-14.421
20191001-1148-FRANKFURT_1-01-199,40/,-22.555,348.112,6.15,38.155,352.031,34.27,24.947,35.466,2.61,-1.782,13.497,-17.963,226.531,15.182,24.947,35.466,2.61,-1.782,13.497,-17.963,226.531,15.182,24.947,35.466,2.61,-1.782,13.497,-17.963,226.531,15.182,24.947,35.466,2.61,-1.782,13.497,-17.963,226.531,15.182
20191001-1148-FRANKFURT_1-01-218,Fliffis aus B,127.881,-341.971,147.072,143.527,751.566,218.644,48.671,56.388,-19.759,-1.118,14.329,15.13,-600.516,0.7,48.671,56.388,-19.759,-1.118,14.329,15.13,-600.516,0.7,48.671,56.388,-19.759,-1.118,14.329,15.13,-600.516,0.7,48.671,56.388,-19.759,-1.118,14.329,15.13,-600.516,0.7
20191001-1148-FRANKFURT_1-01-219,40<,-13.593,350.409,-22.594,25.921,467.407,43.296,27.716,37.226,-1.686,-0.167,15.272,3.18,18.207,0.798,27.716,37.226,-1.686,-0.167,15.272,3.18,18.207,0.798,27.716,37.226,-1.686,-0.167,15.272,3.18,18.207,0.798,27.716,37.226,-1.686,-0.167,15.272,3.18,18.207,0.798
20191001-1148-FRANKFURT_1-01-220,Fliffis aus C,83.5,-369.916,149.765,96.451,700.854,245.158,50.159,55.705,-19.836,-3.413,15.765,63.831,-569.496,-22.547,50.159,55.705,-19.836,-3.413,15.765,63.831,-569.496,-22.547,50.159,55.705,-19.836,-3.413,15.765,63.831,-569.496,-22.547,50.159,55.705,-19.836,-3.413,15.765,63.831,-569.496,-22.547
20191001-1148-FRANKFURT_1-01-221,40/,-7.094,342.361,-27.354,28.157,345.763,46.528,28.438,37.663,0.35,-0.176,18.351,-1.744,221.316,-29.225,28.438,37.663,0.35,-0.176,18.351,-1.744,221.316,-29.225,28.438,37.663,0.35,-0.176,18.351,-1.744,221.316,-29.225,28.438,37.663,0.35,-0.176,18.351,-1.744,221.316,-29.225
20191001-1148-FRANKFURT_1-01-244,Fliffis aus B,240.037,-389.144,99.554,256.628,768.477,254.759,48.533,56.182,-17.71,-5.325,12.617,88.576,-581.294,-33.296,48.533,56.182,-17.71,-5.325,12.617,88.576,-581.294,-33.296,48.533,56.182,-17.71,-5.325,12.617,88.576,-581.294,-33.296,48.533,56.182,-17.71,-5.325,12.617,88.576,-581.294,-33.296
20191001-1148-FRANKFURT_1-01-245,40<,-13.532,336.774,-7.114,36.203,437.795,48.931,26.928,37.068,-3.957,-0.35,15.96,0.471,24.137,-2.387,26.928,37.068,-3.957,-0.35,15.96,0.471,24.137,-2.387,26.928,37.068,-3.957,-0.35,15.96,0.471,24.137,-2.387,26.928,37.068,-3.957,-0.35,15.96,0.471,24.137,-2.387
20191001-1148-FRANKFURT_1-01-246,Fliffis aus C,72.287,-336.002,163.508,78.517,718.306,232.728,47.924,53.343,-18.759,-1.22,15.262,34.488,-541.274,3.62,47.924,53.343,-18.759,-1.22,15.262,34.488,-541.274,3.62,47.924,53.343,-18.759,-1.22,15.262,34.488,-541.274,3.62,47.924,53.343,-18.759,-1.22,15.262,34.488,-541.274,3.62
20191001-1148-FRANKFURT_1-01-247,40/,-12.031,345.015,-11.546,30.663,348.7,41.985,23.944,34.629,1.867,0.035,13.945,1.291,253.193,-17.124,23.944,34.629,1.867,0.035,13.945,1.291,253.193,-17.124,23.944,34.629,1.867,0.035,13.945,1.291,253.193,-17.124,23.944,34.629,1.867,0.035,13.945,1.291,253.193,-17.124
20191001-1202-FRANKFURT_2-01-25,3/4 Salto rw A,-6.597,-307.212,-29.555,26.43,316.827,51.061,22.463,32.589,-4.371,-1.63,16.164,-3.145,-155.416,6.485,22.463,32.589,-4.371,-1.63,16.164,-3.145,-155.416,6.485,22.463,32.589,-4.371,-1.63,16.164,-3.145,-155.416,6.485,22.463,32.589,-4.371,-1.63,16.164,-3.145,-155.416,6.485
20191001-1202-FRANKFURT_2-01-26,Cody C,-47.967,-401.157,-11.66,67.113,472.567,67.656,36.814,46.685,-13.223,-3.922,-3.151,-6.742,-35.922,35.955,36.814,46.685,-13.223,-3.922,-3.151,-6.742,-35.922,35.955,36.814,46.685,-13.223,-3.922,-3.151,-6.742,-35.922,35.955,36.814,46.685,-13.223,-3.922,-3.151,-6.742,-35.922,35.955
20191001-1202-FRANKFURT_2-01-28,Salto B,-34.522,-350.366,-19.13,46.729,396.493,61.803,27.569,36.836,-0.706,-1.275,16.335,-11.074,-39.644,14.835,27.569,36.836,-0.706,-1.275,16.335,-11.074,-39.644,14.835,27.569,36.836,-0.706,-1.275,16.335,-11.074,-39.644,14.835,27.569,36.836,-0.706,-1.275,16.335,-11.074,-39.644,14.835
20191001-1202-FRANKFURT_2-01-29,Barani A,107.101,-54.75,169.343,126.478,271.193,207.046,29.41,41.038,-4.959,-2.783,15.909,37.93,125.57,57.512,29.41,41.038,-4.959,-2.783,15.909,37.93,125.57,57.512,29.41,41.038,-4.959,-2.783,15.909,37.93,125.57,57.512,29.41,41.038,-4.959,-2.783,15.909,37.93,125.57,57.512
20191001-1202-FRANKFURT_2-01-30,Salto A,-47.841,-346.359,-14.67,54.322,350.776,50.54,26.236,37.505,-3.332,-2.614,12.831,-19.103,-195.728,-11.875,26.236,37.505,-3.332,-2.614,12.831,-19.103,-195.728,-11.875,26.236,37.505,-3.332,-2.614,12.831,-19.103,-195.728,-11.875,26.236,37.505,-3.332,-2.614,12.831,-19.103,-195.728,-11.875
20191001-1202-FRANKFURT_2-01-42,3/4 Salto rw A,-1.557,-311.192,-27.668,23.475,314.637,52.169,22.338,32.429,-4.818,-2.263,15.353,-8.694,-164.76,-0.964,22.338,32.429,-4.818,-2.263,15.353,-8.694,-164.76,-0.964,22.338,32.429,-4.818,-2.263,15.353,-8.694,-164.76,-0.964,22.338,32.429,-4.818,-2.263,15.353,-8.694,-164.76,-0.964
20191001-1202-FRANKFURT_2-01-43,Cody C,-51.703,-394.323,-25.257,56.954,458.127,82.479,38.569,48.881,-13.459,-3.473,-3.341,-23.721,-50.16,29.678,38.569,48.881,-13.459,-3.473,-3.341,-23.721,-50.16,29.678,38.569,48.881,-13.459,-3.473,-3.341,-23.721,-50.16,29.678,38.569,48.881,-13.459,-3.473,-3.341,-23.721,-50.16,29.678
20191001-1202-FRANKFURT_2-01-45,Salto B,-30.555,-345.697,-13.574,39.962,399.36,67.211,27.05,36.469,-1.366,-0.886,16.794,-4.292,-35.342,16.8,27.05,36.469,-1.366,-0.886,16.794,-4.292,-35.342,16.8,27.05,36.469,-1.366,-0.886,16.794,-4.292,-35.342,16.8,27.05,36.469,-1.366,-0.886,16.794,-4.292,-35.342,16.8
20191001-1202-FRANKFURT_2-01-46,Barani A,91.19,-40.171,166.57,111.97,270.139,198.148,28.591,40.484,-7.346,-2.617,15.566,38.333,111.999,54.762,28.591,40.484,-7.346,-2.617,15.566,38.333,111.999,54.762,28.591,40.484,-7.346,-2.617,15.566,38.333,111.999,54.762,28.591,40.484,-7.346,-2.617,15.566,38.333,111.999,54.762
20191001-1202-FRANKFURT_2-01-47,Salto A,-31.836,-350.052,-15.314,44.955,358.823,54.809,22.96,34.788,-6.082,-0.93,13.395,-16.841,-220.758,12.482,22.96,34.788,-6.082,-0.93,13.395,-16.841,-220.758,12.482,22.96,34.788,-6.082,-0.93,13.395,-16.841,-220.758,12.482,22.96,34.788,-6.082,-0.93,13.395,-16.841,-220.758,12.482
20191001-1202-FRANKFURT_2-01-62,3/4 Salto rw A,-2.081,-308.401,-29.149,27.365,324.962,53.642,21.478,31.982,-4.049,-1.58,15.598,-2.164,-139.651,11.772,21.478,31.982,-4.049,-1.58,15.598,-2.164,-139.651,11.772,21.478,31.982,-4.049,-1.58,15.598,-2.164,-139.651,11.772,21.478,31.982,-4.049,-1.58,15.598,-2.164,-139.651,11.772
20191001-1202-FRANKFURT_2-01-63,Cody C,-48.549,-396.669,-36.114,53.887,460.093,102.705,38.228,48.949,-12.835,-5.592,-3.551,-26.216,-50.061,38.434,38.228,48.949,-12.835,-5.592,-3.551,-26.216,-50.061,38.434,38.228,48.949,-12.835,-5.592,-3.551,-26.216,-50.061,38.434,38.228,48.949,-12.835,-5.592,-3.551,-26.216,-50.061,38.434
20191001-1202-FRANKFURT_2-01-65,Salto B,-34.862,-349.789,-19.531,41.642,390.948,55.974,26.842,35.422,-2.879,-1.607,15.245,-6.122,-69.744,12.28,26.842,35.422,-2.879,-1.607,15.245,-6.122,-69.744,12.28,26.842,35.422,-2.879,-1.607,15.245,-6.122,-69.744,12.28,26.842,35.422,-2.879,-1.607,15.245,-6.122,-69.744,12.28
20191001-1202-FRANKFURT_2-01-66,Barani A,96.547,-45.554,175.839,121.298,252.804,207.904,27.274,39.657,-5.945,-2.746,15.443,39.167,130.302,68.791,27.274,39.657,-5.945,-2.746,15.443,39.167,130.302,68.791,27.274,39.657,-5.945,-2.746,15.443,39.167,130.302,68.791,27.274,39.657,-5.945,-2.746,15.443,39.167,130.302,68.791
20191001-1202-FRANKFURT_2-01-67,Salto A,-39.399,-353.252,-23.632,47.76,358.272,54.507,24.287,36.373,-5.417,-0.964,13.188,-10.939,-207.032,6.001,24.287,36.373,-5.417,-0.964,13.188,-10.939,-207.032,6.001,24.287,36.373,-5.417,-0.964,13.188,-10.939,-207.032,6.001,24.287,36.373,-5.417,-0.964,13.188,-10.939,-207.032,6.001
20191001-1202-FRANKFURT_2-01-78,Barani A,66.516,-44.038,193.981,109.052,281.543,217.86,26.643,37.854,-5.197,-2.984,15.909,38.315,170.066,68.514,26.643,37.854,-5.197,-2.984,15.909,38.315,170.066,68.514,26.643,37.854,-5.197,-2.984,15.909,38.315,170.066,68.514,26.643,37.854,-5.197,-2.984,15.909,38.315,170.066,68.514
20191001-1202-FRANKFURT_2-01-79,Salto A,-20.599,-352.251,-38.1,30.031,354.012,62.458,25.493,37.434,-4.385,-1.037,13.547,-14.089,-220.491,-4.118,25.493,37.434,-4.385,-1.037,13.547,-14.089,-220.491,-4.118,25.493,37.434,-4.385,-1.037,13.547,-14.089,-220.491,-4.118,25.493,37.434,-4.385,-1.037,13.547,-14.089,-220.491,-4.118
20191001-1202-FRANKFURT_2-01-81,Salto C,-33.674,-349.23,-12.374,53.236,376.022,47.773,26.8,37.404,-1.606,-0.895,13.793,-7.139,-81.071,4.561,26.8,37.404,-1.606,-0.895,13.793,-7.139,-81.071,4.561,26.8,37.404,-1.606,-0.895,13.793,-7.139,-81.071,4.561,26.8,37.404,-1.606,-0.895,13.793,-7.139,-81.071,4.561
20191001-1202-FRANKFURT_2-01-82,3/4 Salto vw A,42.485,282.744,3.391,44.972,305.02,39.844,22.91,35.228,-6.67,-1.701,15.378,25.579,62.039,26.075,22.91,35.228,-6.67,-1.701,15.378,25.579,62.039,26.075,22.91,35.228,-6.67,-1.701,15.378,25.579,62.039,26.075,22.91,35.228,-6.67,-1.701,15.378,25.579,62.039,26.075
20191001-1202-FRANKFURT_2-01-83,Baby- Fliffis C,73.455,79.246,179.419,87.784,361.484,190.768,42.645,51.341,32.874,-4.073,10.981,55.748,341.004,22.957,42.645,51.341,32.874,-4.073,10.981,55.748,341.004,22.957,42.645,51.341,32.874,-4.073,10.981,55.748,341.004,22.957,42.645,51.341,32.874,-4.073,10.981,55.748,341.004,22.957
20191001-1202-FRANKFURT_2-01-92,Barani A,80.785,-62.297,175.939,102.023,282.151,205.637,27.252,37.914,-5.761,-3.284,16.905,51.319,140.446,71.45,27.252,37.914,-5.761,-3.284,16.905,51.319,140.446,71.45,27.252,37.914,-5.761,-3.284,16.905,51.319,140.446,71.45,27.252,37.914,-5.761,-3.284,16.905,51.319,140.446,71.45
20191001-1202-FRANKFURT_2-01-93,Salto A,-23.56,-344.86,-27.161,32.935,349.611,62.168,23.006,36.064,-4.54,-2.398,12.261,-24.89,-214.584,-7.892,23.006,36.064,-4.54,-2.398,12.261,-24.89,-214.584,-7.892,23.006,36.064,-4.54,-2.398,12.261,-24.89,-214.584,-7.892,23.006,36.064,-4.54,-2.398,12.261,-24.89,-214.584,-7.892
20191001-1202-FRANKFURT_2-01-95,Salto C,-47.611,-346.518,-20.759,54.459,364.227,62.897,27.054,37.773,-2.842,-1.874,14.543,-15.023,-89.198,7.076,27.054,37.773,-2.842,-1.874,14.543,-15.023,-89.198,7.076,27.054,37.773,-2.842,-1.874,14.543,-15.023,-89.198,7.076,27.054,37.773,-2.842,-1.874,14.543,-15.023,-89.198,7.076
20191001-1202-FRANKFURT_2-01-96,3/4 Salto vw A,39.262,281.97,6.777,42.453,298.12,42.949,23.435,36.568,-6.441,-1.858,15.381,18.751,61.082,12.675,23.435,36.568,-6.441,-1.858,15.381,18.751,61.082,12.675,23.435,36.568,-6.441,-1.858,15.381,18.751,61.082,12.675,23.435,36.568,-6.441,-1.858,15.381,18.751,61.082,12.675
20191001-1202-FRANKFURT_2-01-97,Baby- Fliffis C,85.485,93.018,216.458,105.851,351.975,240.63,44.108,51.784,34.248,-5.423,13.016,43.122,348.573,62.76,44.108,51.784,34.248,-5.423,13.016,43.122,348.573,62.76,44.108,51.784,34.248,-5.423,13.016,43.122,348.573,62.76,44.108,51.784,34.248,-5.423,13.016,43.122,348.573,62.76
